item_id,sentiment_analysis,release_date
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,0,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,1,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,1,2013-08-29
239820,1,2013-08-29
239820,2,2013-08-29
239820,1,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,1,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,1,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
239820,2,2013-08-29
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,0,2009-01-13
17410,2,2009-01-13
17410,1,2009-01-13
17410,1,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,0,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,0,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,0,2009-01-13
17410,1,2009-01-13
17410,1,2009-01-13
17410,0,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,1,2009-01-13
17410,1,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,0,2009-01-13
17410,1,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,1,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,0,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,1,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,0,2009-01-13
17410,2,2009-01-13
17410,0,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,0,2009-01-13
17410,2,2009-01-13
17410,1,2009-01-13
17410,1,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
17410,1,2009-01-13
17410,1,2009-01-13
17410,1,2009-01-13
17410,0,2009-01-13
17410,2,2009-01-13
17410,1,2009-01-13
17410,2,2009-01-13
17410,2,2009-01-13
270550,2,2014-03-28
270550,1,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,1,2014-03-28
270550,1,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,0,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,0,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,0,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,0,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,1,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
270550,0,2014-03-28
270550,2,2014-03-28
270550,2,2014-03-28
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,1,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,0,2014-11-03
274940,2,2014-11-03
274940,1,2014-11-03
274940,2,2014-11-03
274940,0,2014-11-03
274940,2,2014-11-03
274940,0,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,1,2014-11-03
274940,2,2014-11-03
274940,1,2014-11-03
274940,1,2014-11-03
274940,1,2014-11-03
274940,2,2014-11-03
274940,1,2014-11-03
274940,1,2014-11-03
274940,2,2014-11-03
274940,0,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,1,2014-11-03
274940,1,2014-11-03
274940,2,2014-11-03
274940,1,2014-11-03
274940,1,2014-11-03
274940,0,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,0,2014-11-03
274940,1,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,2,2014-11-03
274940,1,2014-11-03
274940,1,2014-11-03
274940,2,2014-11-03
333930,0,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,0,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,0,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,0,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
333930,0,Jun 2015
333930,1,Jun 2015
333930,1,Jun 2015
333930,2,Jun 2015
333930,2,Jun 2015
333930,1,Jun 2015
294100,0,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
294100,2,2016-07-15
212070,0,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,1,2013-02-27
212070,0,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,0,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,1,2013-02-27
212070,0,2013-02-27
212070,0,2013-02-27
212070,2,2013-02-27
212070,0,2013-02-27
212070,1,2013-02-27
212070,2,2013-02-27
212070,1,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,0,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
212070,2,2013-02-27
264140,1,2015-04-23
264140,2,2015-04-23
264140,0,2015-04-23
264140,2,2015-04-23
264140,1,2015-04-23
264140,0,2015-04-23
264140,2,2015-04-23
264140,0,2015-04-23
264140,2,2015-04-23
264140,2,2015-04-23
264140,2,2015-04-23
264140,2,2015-04-23
264140,2,2015-04-23
264140,2,2015-04-23
264140,0,2015-04-23
264140,1,2015-04-23
264140,0,2015-04-23
264140,1,2015-04-23
264140,0,2015-04-23
264140,2,2015-04-23
264140,0,2015-04-23
264140,2,2015-04-23
264140,2,2015-04-23
264140,1,2015-04-23
264140,0,2015-04-23
264140,2,2015-04-23
264140,0,2015-04-23
264140,0,2015-04-23
264140,2,2015-04-23
264140,2,2015-04-23
264140,2,2015-04-23
264140,2,2015-04-23
264140,1,2015-04-23
264140,0,2015-04-23
264140,2,2015-04-23
332800,1,2014-11-10
332800,0,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,1,2014-11-10
332800,1,2014-11-10
332800,1,2014-11-10
332800,1,2014-11-10
332800,2,2014-11-10
332800,1,2014-11-10
332800,2,2014-11-10
332800,1,2014-11-10
332800,1,2014-11-10
332800,0,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,0,2014-11-10
332800,2,2014-11-10
332800,1,2014-11-10
332800,2,2014-11-10
332800,1,2014-11-10
332800,2,2014-11-10
332800,0,2014-11-10
332800,1,2014-11-10
332800,2,2014-11-10
332800,1,2014-11-10
332800,2,2014-11-10
332800,1,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,1,2014-11-10
332800,1,2014-11-10
332800,1,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,0,2014-11-10
332800,2,2014-11-10
332800,0,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,0,2014-11-10
332800,0,2014-11-10
332800,1,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,1,2014-11-10
332800,0,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,0,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
332800,0,2014-11-10
332800,2,2014-11-10
332800,2,2014-11-10
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,1,2015-01-29
319630,0,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,0,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,1,2015-01-29
319630,0,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,2,2015-01-29
319630,1,2015-01-29
319630,1,2015-01-29
6020,0,2003-09-16
6020,0,2003-09-16
6020,2,2003-09-16
6020,2,2003-09-16
6020,2,2003-09-16
6020,0,2003-09-16
6020,2,2003-09-16
6020,0,2003-09-16
6020,1,2003-09-16
6020,0,2003-09-16
6020,2,2003-09-16
6020,2,2003-09-16
6020,1,2003-09-16
6020,2,2003-09-16
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,0,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,0,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,0,2011-11-14
55230,0,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,0,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,0,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,0,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,0,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,1,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,2,2011-11-14
55230,1,2011-11-14
55230,0,2011-11-14
55230,2,2011-11-14
32430,2,2009-11-03
32430,0,2009-11-03
32430,0,2009-11-03
32430,1,2009-11-03
32430,1,2009-11-03
32430,0,2009-11-03
32430,0,2009-11-03
32430,0,2009-11-03
32430,2,2009-11-03
35450,2,2011-09-13
35450,2,2011-09-13
35450,0,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,1,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,0,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,0,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,0,2011-09-13
35450,0,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,0,2011-09-13
35450,2,2011-09-13
35450,0,2011-09-13
35450,1,2011-09-13
35450,0,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,0,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,0,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,0,2011-09-13
35450,0,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,0,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,0,2011-09-13
35450,0,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
35450,0,2011-09-13
35450,1,2011-09-13
35450,2,2011-09-13
35450,2,2011-09-13
35450,1,2011-09-13
351570,2,2015-02-19
351570,2,2015-02-19
351570,2,2015-02-19
351570,2,2015-02-19
351570,2,2015-02-19
351570,2,2015-02-19
351570,2,2015-02-19
351570,0,2015-02-19
351570,2,2015-02-19
351570,2,2015-02-19
351570,0,2015-02-19
351570,0,2015-02-19
212680,0,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,1,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,1,2012-09-14
212680,0,2012-09-14
212680,1,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,0,2012-09-14
212680,1,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,0,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,1,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,1,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,1,2012-09-14
212680,0,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,0,2012-09-14
212680,2,2012-09-14
212680,1,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,1,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
212680,2,2012-09-14
